id,Runs_Scored,Extra_runs,id,Bowler,Striker,strike_position,playerout,wickets,matchdatesk,bowlingteamsk,battingteamsk,matchdate,total_runs,high_runs,bat_skill,bat_Experience,cumulative_overs,bowl_skill,bowl_experience,innings,striker_dob,bowler_dob,matchyear,striker_age,bowler_age,is2017,2013,over,spin,BowlerType,batting_hand
"1082643,2,01",6,1,"1082643,2,01",14,187,4.0,0,0,20170513,12,10,5/13/2017,7,False,118.0,509.0,0,87.0,424.0,2,1979,1978,2017,38,39,1,0,1,0,pace,Left-hand bat
"1082607,1,12",7,0,"1082607,1,12",452,306,4.0,0,0,20170416,1,11,4/16/2017,7,False,50.0,226.0,0,9.0,43.0,1,1981,1989,2017,36,28,1,0,12,1,leg_spin,Right-hand bat
"419159,1,06",6,0,"419159,1,06",75,211,5.0,0,0,20100414,1,4,4/14/2010,6,False,4.0,33.0,0,10.0,50.0,1,1984,1980,2010,26,30,0,0,6,0,pace,Right-hand bat
"829742,1,18",8,0,"829742,1,18",382,262,3.0,0,1,20150419,1,6,4/19/2015,8,False,8.0,51.0,0,68.0,201.0,1,1982,1985,2015,33,30,0,0,18,1,leg_spin,Right-hand bat
"829754,2,10",7,0,"829754,2,10",80,8,2.0,0,0,20150424,4,1,4/24/2015,7,False,144.0,646.0,0,74.0,237.0,2,1975,1984,2015,40,31,0,0,10,0,pace,Right-hand bat
"336042,2,17",3,0,"336042,2,17",58,21,3.0,1,0,20080527,7,2,5/27/2008,3,False,126.0,545.0,0,7.0,36.0,2,1978,1972,2008,30,36,0,0,17,0,pace,Left-hand bat
"981018,1,19",20,1,"981018,1,19",32,433,8.0,0,2,20160524,1,12,5/24/2016,21,True,2.0,3.0,1,87.0,313.0,1,1988,1980,2016,28,36,0,0,19,0,pace,Right-hand bat
"829772,2,11",11,2,"829772,2,11",395,260,1.0,0,0,20150501,3,5,5/1/2015,13,True,22.0,129.0,1,17.0,65.0,2,1984,1990,2015,31,25,0,0,11,0,pace,Right-hand bat
"392205,1,14",4,1,"392205,1,14",194,29,6.0,0,0,20090429,6,3,4/29/2009,5,False,24.0,152.0,0,143.0,432.0,1,1988,1983,2009,21,26,0,0,14,0,pace,Left-hand bat
"980966,1,17",12,1,"980966,1,17",15,35,6.0,0,0,20160503,5,12,5/3/2016,13,True,43.0,234.0,1,106.0,371.0,1,1985,1970,2016,31,46,0,0,17,0,pace,Left-hand bat
"598023,1,09",8,0,"598023,1,09",253,327,5.0,0,0,20130417,9,10,4/17/2013,8,False,1.0,14.0,0,17.0,54.0,1,1981,1986,2013,32,27,0,1,9,0,pace,Right-hand bat
"392194,1,11",6,0,"392194,1,11",155,88,5.0,0,0,20090423,2,5,4/23/2009,6,False,55.0,366.0,0,2.0,11.0,1,1979,1981,2009,30,28,0,0,11,0,pace,Right-hand bat
"548318,2,04",2,0,"548318,2,04",307,236,3.0,1,1,20120408,9,3,4/8/2012,2,False,26.0,164.0,0,9.0,36.0,2,1985,1990,2012,27,22,0,0,4,1,off_spin,Right-hand bat
"598006,2,07",7,0,"598006,2,07",39,187,1.0,1,0,20130406,4,5,4/6/2013,7,False,118.0,509.0,0,63.0,252.0,2,1979,1981,2013,34,32,0,1,7,0,pace,Left-hand bat
"1082649,1,09",3,0,"1082649,1,09",166,257,4.0,0,0,20170519,6,0,5/19/2017,3,False,2.0,15.0,0,50.0,174.0,1,1983,1983,2017,34,34,1,0,9,1,leg_spin,Right-hand bat
"598025,1,16",7,0,"598025,1,16",232,19,1.0,0,0,20130418,5,2,4/18/2013,7,False,59.0,308.0,0,93.0,324.0,1,1981,1985,2013,32,28,0,1,16,0,pace,Left-hand bat
"548316,1,02",6,1,"548316,1,02",94,303,3.0,1,0,20120407,7,2,4/7/2012,7,False,27.0,190.0,0,87.0,345.0,1,1988,1986,2012,24,26,0,0,2,0,pace,Right-hand bat
"734010,2,16",4,0,"734010,2,16",27,237,7.0,0,0,20140513,1,5,5/13/2014,4,False,26.0,103.0,0,31.0,143.0,2,1983,1975,2014,31,39,0,0,16,1,off_spin,Right-hand bat
"392211,2,10",3,0,"392211,2,10",121,187,2.0,0,0,20090502,2,5,5/2/2009,3,False,118.0,509.0,0,63.0,256.0,2,1979,1977,2009,30,32,0,0,10,1,off_spin,Left-hand bat
"336009,1,04",8,1,"336009,1,04",117,114,1.0,0,0,20080504,5,6,5/4/2008,9,False,4.0,20.0,0,8.0,32.0,1,1986,1970,2008,22,38,0,0,4,0,pace,Right-hand bat
"829774,1,09",13,0,"829774,1,09",32,383,1.0,0,0,20150501,4,6,5/1/2015,13,True,29.0,140.0,1,87.0,313.0,1,1994,1980,2015,21,35,0,0,9,0,pace,Right-hand bat
"548326,2,04",6,0,"548326,2,04",94,158,3.0,0,1,20120419,7,5,4/19/2012,6,False,26.0,126.0,0,87.0,345.0,2,1974,1986,2012,38,26,0,0,4,0,pace,Right-hand bat
"734012,1,13",16,0,"734012,1,13",381,183,3.0,1,0,20140514,3,10,5/14/2014,16,True,38.0,201.0,1,4.0,19.0,1,1974,1990,2014,40,24,0,0,13,1,off_spin,Right-hand bat
"501255,2,19",1,0,"501255,2,19",136,295,6.0,0,0,20110510,7,9,5/10/2011,1,False,1.0,18.0,0,121.0,442.0,2,1989,1977,2011,22,34,0,0,19,1,leg_spin,Right-hand bat
"829728,1,09",1,0,"829728,1,09",67,35,7.0,0,0,20150430,0,2,4/30/2015,1,False,43.0,234.0,0,123.0,430.0,1,1985,1981,2015,30,34,0,0,9,1,leg_spin,Left-hand bat
"548323,1,05",14,0,"548323,1,05",201,260,1.0,0,0,20120412,2,1,4/12/2012,14,True,22.0,129.0,1,100.0,383.0,1,1984,1984,2012,28,28,0,0,5,1,off_spin,Right-hand bat
"1082644,2,16",4,0,"1082644,2,16",357,462,4.0,1,0,20170513,6,0,5/13/2017,4,False,0.0,3.0,0,56.0,187.0,2,1990,1985,2017,27,32,1,0,16,0,pace,Left-hand bat
"419119,2,09",4,1,"419119,2,09",50,88,5.0,0,1,20100317,6,6,3/17/2010,5,False,55.0,366.0,0,123.0,487.0,2,1979,1974,2010,31,36,0,0,9,1,off_spin,Right-hand bat
"336016,1,11",10,0,"336016,1,11",31,58,3.0,0,0,20080509,4,7,5/9/2008,10,False,3.0,24.0,0,42.0,190.0,1,1972,1981,2008,36,27,0,0,11,1,off_spin,Right-hand bat
"548325,2,17",6,0,"548325,2,17",316,87,4.0,0,1,20120413,4,0,4/13/2012,6,False,39.0,238.0,0,23.0,77.0,2,1985,1985,2012,27,27,0,0,17,1,leg_spin,Right-hand bat
"419135,2,11",7,0,"419135,2,11",50,57,5.0,0,1,20100328,6,7,3/28/2010,7,False,114.0,562.0,0,123.0,487.0,2,1975,1974,2010,35,36,0,0,11,1,off_spin,Right-hand bat
"733984,1,03",7,0,"733984,1,03",81,85,1.0,0,0,20140505,0,4,5/5/2014,7,False,80.0,505.0,0,105.0,354.0,1,1982,1977,2014,32,37,0,0,3,0,pace,Right-hand bat
"336000,1,08",4,0,"336000,1,08",78,86,4.0,0,1,20080427,3,5,4/27/2008,4,False,2.0,10.0,0,14.0,60.0,1,1985,1989,2008,23,19,0,0,8,0,pace,Right-hand bat
"548338,1,18",22,1,"548338,1,18",293,306,4.0,0,0,20120421,5,9,4/21/2012,23,True,50.0,226.0,1,37.0,187.0,1,1981,1985,2012,31,27,0,0,18,1,off_spin,Right-hand bat
"829774,2,17",13,1,"829774,2,17",194,351,3.0,0,0,20150501,6,4,5/1/2015,14,True,37.0,201.0,1,143.0,432.0,2,1985,1983,2015,30,32,0,0,17,0,pace,Right-hand bat
"829730,1,13",8,0,"829730,1,13",371,41,2.0,0,0,20150415,5,3,4/15/2015,8,False,91.0,297.0,0,35.0,95.0,1,1985,1990,2015,30,25,0,0,13,0,pace,Right-hand bat
"829806,1,12",7,0,"829806,1,12",425,303,4.0,0,0,20150512,5,2,5/12/2015,7,False,27.0,190.0,0,4.0,30.0,1,1988,1986,2015,27,29,0,0,12,1,off_spin,Right-hand bat
"501266,2,06",11,0,"501266,2,06",186,300,3.0,0,0,20110518,2,8,5/18/2011,11,False,1.0,3.0,0,46.0,182.0,2,1984,1986,2011,27,25,0,0,6,1,off_spin,Right-hand bat
"419137,1,11",6,0,"419137,1,11",50,100,2.0,0,1,20100330,6,3,3/30/2010,6,False,67.0,337.0,0,123.0,487.0,1,1984,1974,2010,26,36,0,0,11,1,off_spin,Left-hand bat
"980984,2,15",6,0,"980984,2,15",73,79,5.0,1,1,20160510,10,11,5/10/2016,6,False,44.0,173.0,0,101.0,320.0,2,1988,1981,2016,28,35,0,0,15,0,pace,Left-hand bat
"392216,2,07",3,0,"392216,2,07",82,40,1.0,0,1,20090505,0,5,5/5/2009,3,False,106.0,597.0,0,31.0,131.0,2,1978,1976,2009,31,33,0,0,7,0,pace,Left-hand bat
"598046,1,17",18,0,"598046,1,17",209,109,5.0,0,0,20130502,3,2,5/2/2013,18,True,26.0,96.0,1,6.0,24.0,1,1984,1983,2013,29,30,0,1,17,0,pace,Left-hand bat
"734048,1,14",8,0,"734048,1,14",356,31,4.0,0,0,20140527,3,0,5/27/2014,8,False,73.0,306.0,0,18.0,82.0,1,1981,1981,2014,33,33,0,0,14,0,pace,Right-hand bat
"419139,2,09",2,0,"419139,2,09",136,230,5.0,0,1,20100331,5,4,3/31/2010,2,False,8.0,28.0,0,121.0,442.0,2,1984,1977,2010,26,33,0,0,9,1,leg_spin,Right-hand bat
"598008,2,02",6,1,"598008,2,02",106,236,2.0,0,0,20130407,9,3,4/7/2013,7,False,26.0,164.0,0,77.0,255.0,2,1985,1973,2013,28,40,0,1,2,0,pace,Right-hand bat
"981018,2,06",3,0,"981018,2,06",80,110,3.0,1,1,20160524,12,1,5/24/2016,3,False,88.0,369.0,0,74.0,237.0,2,1979,1984,2016,37,32,0,0,6,0,pace,Right-hand bat
"980908,2,05",6,0,"980908,2,05",15,46,1.0,0,0,20160410,5,0,4/10/2016,6,False,69.0,515.0,0,106.0,371.0,2,1987,1970,2016,29,46,0,0,5,0,pace,Right-hand bat
"392234,2,08",4,1,"392234,2,08",153,56,4.0,0,0,20090517,3,7,5/17/2009,5,False,23.0,120.0,0,14.0,71.0,2,1987,1984,2009,22,25,0,0,8,1,off_spin,Right-hand bat
"548363,1,14",4,0,"548363,1,14",192,306,5.0,1,0,20120508,4,9,5/8/2012,4,False,50.0,226.0,0,26.0,116.0,1,1981,1979,2012,31,33,0,0,14,1,off_spin,Right-hand bat
"548346,1,01",13,3,"548346,1,01",73,17,1.0,0,0,20120426,9,7,4/26/2012,16,True,61.0,377.0,0,101.0,320.0,1,1971,1981,2012,41,31,0,0,1,0,pace,Left-hand bat
"392239,2,14",5,0,"392239,2,14",201,26,5.0,1,0,20090520,2,3,5/20/2009,5,False,45.0,251.0,0,100.0,383.0,2,1981,1984,2009,28,25,0,0,14,1,off_spin,Left-hand bat
"548328,2,20",5,1,"548328,2,20",256,284,8.0,0,1,20120415,3,0,4/15/2012,6,False,12.0,44.0,0,28.0,92.0,2,1981,1989,2012,31,23,0,0,20,1,off_spin,Right-hand bat
"548311,1,17",3,0,"548311,1,17",221,23,6.0,1,1,20120404,6,2,4/4/2012,3,False,37.0,179.0,0,58.0,200.0,1,1986,1986,2012,26,26,0,0,17,0,pace,Right-hand bat
"335989,1,05",6,0,"335989,1,05",118,33,4.0,1,0,20080419,5,4,4/19/2008,6,False,9.0,44.0,0,13.0,54.0,1,1970,1983,2008,38,25,0,0,5,0,pace,Right-hand bat
"829828,2,03",2,1,"829828,2,03",194,147,1.0,0,0,20150524,6,2,5/24/2015,3,False,73.0,309.0,0,143.0,432.0,2,1987,1983,2015,28,32,0,0,3,0,pace,Right-hand bat
"734000,1,20",17,1,"734000,1,20",359,372,7.0,1,1,20140510,2,6,5/10/2014,18,True,21.0,58.0,1,19.0,77.0,1,1991,1986,2014,23,28,0,0,20,0,pace,Left-hand bat
"829736,1,17",3,1,"829736,1,17",325,27,4.0,1,1,20150418,10,5,4/18/2015,4,False,55.0,277.0,0,16.0,44.0,1,1975,1992,2015,40,23,0,0,17,0,pace,Left-hand bat
"598023,1,08",3,0,"598023,1,08",235,327,5.0,0,0,20130417,9,10,4/17/2013,3,False,1.0,14.0,0,42.0,155.0,1,1981,1991,2013,32,22,0,1,8,1,off_spin,Right-hand bat
"392237,1,04",2,0,"392237,1,04",9,110,4.0,0,0,20090519,1,5,5/19/2009,2,False,88.0,369.0,0,70.0,291.0,1,1979,1983,2009,30,26,0,0,4,0,pace,Right-hand bat
"598074,1,08",5,0,"598074,1,08",136,40,2.0,0,1,20130519,10,0,5/19/2013,5,False,106.0,597.0,0,121.0,442.0,1,1978,1977,2013,35,36,0,1,8,1,leg_spin,Left-hand bat
"501207,1,11",4,0,"501207,1,11",157,210,7.0,0,0,20110410,9,3,4/10/2011,4,False,2.0,33.0,0,9.0,40.0,1,1982,1980,2011,29,31,0,0,11,0,pace,Left-hand bat
"392204,2,14",9,2,"392204,2,14",83,158,3.0,1,0,20090429,0,1,4/29/2009,11,False,26.0,126.0,0,36.0,192.0,2,1974,1988,2009,35,21,0,0,14,1,off_spin,Right-hand bat
"980956,1,19",12,1,"980956,1,19",232,408,7.0,0,1,20160430,0,5,4/30/2016,13,True,3.0,8.0,1,93.0,324.0,1,1989,1985,2016,27,31,0,0,19,0,pace,Right-hand bat
"419126,1,07",3,0,"419126,1,07",121,26,3.0,0,0,20100321,2,3,3/21/2010,3,False,45.0,251.0,0,63.0,256.0,1,1981,1977,2010,29,33,0,0,7,1,off_spin,Left-hand bat
"729320,1,07",4,0,"729320,1,07",276,85,1.0,0,0,20140429,0,4,4/29/2014,4,False,80.0,505.0,0,47.0,155.0,1,1982,1983,2014,32,31,0,0,7,1,off_spin,Right-hand bat
"392196,2,11",4,0,"392196,2,11",124,26,3.0,0,0,20090424,1,3,4/24/2009,4,False,45.0,251.0,0,42.0,163.0,2,1981,1987,2009,28,22,0,0,11,1,leg_spin,Left-hand bat
"598037,1,07",6,3,"598037,1,07",309,340,4.0,0,1,20130427,4,10,4/27/2013,9,False,5.0,53.0,0,27.0,96.0,1,1990,1990,2013,23,23,0,1,7,0,pace,Right-hand bat
"501273,2,15",11,0,"501273,2,15",175,20,5.0,0,0,20110524,1,2,5/24/2011,11,False,107.0,410.0,0,30.0,131.0,2,1986,1979,2011,25,32,0,0,15,1,off_spin,Right-hand bat
"829822,1,08",9,0,"829822,1,08",35,17,2.0,0,0,20150519,2,6,5/19/2015,9,False,61.0,377.0,0,83.0,325.0,1,1971,1985,2015,44,30,0,0,8,1,off_spin,Left-hand bat
"548367,2,13",6,0,"548367,2,13",311,330,5.0,1,0,20120511,1,9,5/11/2012,6,False,4.0,13.0,0,33.0,114.0,2,1991,1990,2012,21,22,0,0,13,0,pace,Right-hand bat
"980980,2,15",15,0,"980980,2,15",276,254,5.0,1,0,20160508,0,12,5/8/2016,15,True,30.0,201.0,1,47.0,155.0,2,1984,1983,2016,32,33,0,0,15,1,off_spin,Right-hand bat
"980934,1,07",5,0,"980934,1,07",163,21,2.0,0,0,20160421,10,12,4/21/2016,5,False,126.0,545.0,0,38.0,150.0,1,1978,1987,2016,38,29,0,0,7,0,pace,Left-hand bat
"829736,1,16",11,0,"829736,1,16",94,27,4.0,0,1,20150418,10,5,4/18/2015,11,False,55.0,277.0,0,87.0,345.0,1,1975,1986,2015,40,29,0,0,16,0,pace,Left-hand bat
"392230,2,14",4,0,"392230,2,14",39,154,6.0,0,1,20090514,4,6,5/14/2009,4,False,62.0,289.0,0,63.0,252.0,2,1977,1981,2009,32,28,0,0,14,0,pace,Left-hand bat
"598004,2,14",6,0,"598004,2,14",81,88,3.0,0,1,20130404,1,6,4/4/2013,6,False,55.0,366.0,0,105.0,354.0,2,1979,1977,2013,34,36,0,1,14,0,pace,Right-hand bat
"419168,1,02",5,1,"419168,1,02",188,185,1.0,0,1,20100422,7,2,4/22/2010,6,False,55.0,357.0,0,41.0,139.0,1,1980,1981,2010,30,29,0,0,2,0,pace,Right-hand bat
"501259,2,02",6,0,"501259,2,02",77,53,1.0,0,0,20110513,8,3,5/13/2011,6,False,61.0,282.0,0,37.0,148.0,2,1982,1984,2011,29,27,0,0,2,0,pace,Left-hand bat
"336042,1,05",3,0,"336042,1,05",122,58,3.0,1,0,20080527,2,7,5/27/2008,3,False,3.0,24.0,0,7.0,35.0,1,1972,1984,2008,36,24,0,0,5,0,pace,Right-hand bat
"419136,1,06",6,0,"419136,1,06",4,187,1.0,0,0,20100329,0,5,3/29/2010,6,False,118.0,509.0,0,9.0,53.0,1,1979,1980,2010,31,30,0,0,6,1,off_spin,Left-hand bat
"419139,1,13",9,0,"419139,1,13",38,40,3.0,0,0,20100331,4,5,3/31/2010,9,False,106.0,597.0,0,55.0,199.0,1,1978,1982,2010,32,28,0,0,13,1,leg_spin,Left-hand bat
"829794,1,08",10,0,"829794,1,08",50,21,3.0,0,0,20150508,6,2,5/8/2015,10,False,126.0,545.0,0,123.0,487.0,1,1978,1974,2015,37,41,0,0,8,1,off_spin,Left-hand bat
"501254,1,08",4,0,"501254,1,08",192,185,2.0,0,0,20110509,4,2,5/9/2011,4,False,55.0,357.0,0,26.0,116.0,1,1980,1979,2011,31,32,0,0,8,1,off_spin,Right-hand bat
"598074,2,19",16,0,"598074,2,19",140,362,6.0,1,0,20130519,0,10,5/19/2013,16,True,8.0,40.0,1,41.0,154.0,2,1991,1977,2013,22,36,0,1,19,1,off_spin,Right-hand bat
"548383,1,19",15,0,"548383,1,19",190,63,6.0,0,0,20120522,5,0,5/22/2012,15,True,8.0,61.0,1,81.0,272.0,1,1977,1987,2012,35,25,0,0,19,0,pace,Right-hand bat
"1082601,1,09",11,0,"1082601,1,09",479,305,4.0,1,0,20170413,0,3,4/13/2017,11,False,42.0,119.0,0,16.0,44.0,1,1989,1989,2017,28,28,1,0,9,0,pace,Right-hand bat
"829716,1,13",14,0,"829716,1,13",166,2,2.0,0,0,20150411,10,2,4/11/2015,14,True,81.0,380.0,1,50.0,174.0,1,1974,1983,2015,41,32,0,0,13,1,leg_spin,Right-hand bat
"729304,1,19",8,1,"729304,1,19",106,308,7.0,1,0,20140424,1,0,4/24/2014,9,False,11.0,75.0,0,77.0,255.0,1,1989,1973,2014,25,41,0,0,19,0,pace,Right-hand bat
"598004,1,12",1,0,"598004,1,12",50,162,1.0,0,1,20130404,6,1,4/4/2013,1,False,100.0,414.0,0,123.0,487.0,1,1987,1974,2013,26,39,0,1,12,1,off_spin,Left-hand bat
"598009,2,17",4,0,"598009,2,17",83,340,4.0,1,1,20130407,1,10,4/7/2013,4,False,5.0,53.0,0,36.0,192.0,2,1990,1988,2013,23,25,0,1,17,1,off_spin,Right-hand bat
"733998,1,02",5,1,"733998,1,02",299,158,2.0,0,0,20140510,10,5,5/10/2014,6,False,26.0,126.0,0,98.0,333.0,1,1974,1984,2014,40,30,0,0,2,0,pace,Right-hand bat
"829796,2,05",14,1,"829796,2,05",367,96,3.0,1,0,20150509,3,0,5/9/2015,15,True,69.0,343.0,1,66.0,205.0,2,1974,1990,2015,41,25,0,0,5,0,pace,Right-hand bat
"729308,1,10",10,0,"729308,1,10",21,372,3.0,0,0,20140425,2,6,4/25/2014,10,False,21.0,58.0,0,27.0,152.0,1,1991,1978,2014,23,36,0,0,10,1,off_spin,Left-hand bat
"548368,1,17",16,1,"548368,1,17",66,57,3.0,0,0,20120512,0,6,5/12/2012,17,True,114.0,562.0,1,28.0,147.0,1,1975,1988,2012,37,24,0,0,17,0,pace,Right-hand bat
"336006,1,07",6,1,"336006,1,07",116,17,1.0,0,0,20080502,5,2,5/2/2008,7,False,61.0,377.0,0,38.0,132.0,1,1971,1982,2008,37,26,0,0,7,0,pace,Left-hand bat
"981004,1,07",18,1,"981004,1,07",422,162,1.0,0,0,20160518,3,1,5/18/2016,19,True,100.0,414.0,1,7.0,34.0,1,1987,1991,2016,29,25,0,0,7,1,leg_spin,Left-hand bat
"1082606,1,18",9,0,"1082606,1,18",403,410,4.0,0,1,20170416,6,12,4/16/2017,9,False,11.0,39.0,0,49.0,155.0,1,1987,1981,2017,30,36,1,0,18,0,pace,Left-hand bat
"548337,1,15",12,10,"548337,1,15",35,204,3.0,0,0,20120421,2,4,4/21/2012,22,True,12.0,64.0,1,83.0,325.0,1,1980,1985,2012,32,27,0,0,15,1,off_spin,Right-hand bat
"501276,1,20",7,0,"501276,1,20",162,21,4.0,2,2,20110528,1,2,5/28/2011,7,False,126.0,545.0,0,16.0,92.0,1,1978,1987,2011,33,24,0,0,20,1,off_spin,Left-hand bat
"598038,2,10",9,1,"598038,2,10",80,79,5.0,0,0,20130427,6,1,4/27/2013,10,False,44.0,173.0,0,74.0,237.0,2,1988,1984,2013,25,29,0,1,10,0,pace,Left-hand bat
"1082650,1,13",10,0,"1082650,1,13",430,413,4.0,0,0,20170521,11,6,5/21/2017,10,False,11.0,41.0,0,13.0,37.0,1,1993,1993,2017,24,24,1,0,13,1,leg_spin,Left-hand bat
"829738,1,07",2,0,"829738,1,07",315,305,4.0,0,0,20150418,0,3,4/18/2015,2,False,42.0,119.0,0,90.0,323.0,1,1989,1971,2015,26,44,0,0,7,1,off_spin,Right-hand bat
"336021,1,13",10,0,"336021,1,13",67,11,6.0,0,0,20080512,3,1,5/12/2008,10,False,11.0,47.0,0,123.0,430.0,1,1977,1981,2008,31,27,0,0,13,1,leg_spin,Right-hand bat
"598074,1,13",8,0,"598074,1,13",280,9,3.0,0,0,20130519,10,0,5/19/2013,8,False,47.0,406.0,0,30.0,119.0,1,1983,1980,2013,30,33,0,1,13,0,pace,Right-hand bat
"829766,1,10",8,1,"829766,1,10",386,96,3.0,1,0,20150507,5,0,5/7/2015,9,False,69.0,343.0,0,41.0,120.0,1,1974,1990,2015,41,25,0,0,10,1,leg_spin,Right-hand bat
"1082641,1,16",15,2,"1082641,1,16",403,100,4.0,0,1,20170511,6,3,5/11/2017,17,True,67.0,337.0,1,49.0,155.0,1,1984,1981,2017,33,36,1,0,16,0,pace,Left-hand bat
"829710,1,20",20,0,"829710,1,20",276,372,5.0,0,0,20150408,0,6,4/8/2015,20,True,21.0,58.0,1,47.0,155.0,1,1991,1983,2015,24,32,0,0,20,1,off_spin,Left-hand bat
"501255,2,12",6,0,"501255,2,12",136,96,2.0,0,1,20110510,7,9,5/10/2011,6,False,69.0,343.0,0,121.0,442.0,2,1974,1977,2011,37,34,0,0,12,1,leg_spin,Right-hand bat
"598036,1,06",12,0,"598036,1,06",352,53,1.0,0,0,20130426,0,3,4/26/2013,12,True,61.0,282.0,1,9.0,32.0,1,1982,1981,2013,31,32,0,1,6,1,off_spin,Left-hand bat
"419169,2,13",7,0,"419169,2,13",256,158,3.0,0,0,20100424,7,1,4/24/2010,7,False,26.0,126.0,0,28.0,92.0,2,1974,1989,2010,36,21,0,0,13,1,off_spin,Right-hand bat
"598013,1,03",7,0,"598013,1,03",163,9,3.0,0,0,20130411,1,0,4/11/2013,7,False,47.0,406.0,0,38.0,150.0,1,1983,1987,2013,30,26,0,1,3,0,pace,Right-hand bat
"829716,2,18",5,2,"829716,2,18",73,396,6.0,1,0,20150411,2,10,4/11/2015,7,False,11.0,48.0,0,101.0,320.0,2,1992,1981,2015,23,34,0,0,18,0,pace,Right-hand bat
"392187,2,12",0,0,"392187,2,12",124,31,5.0,0,2,20090418,1,4,4/18/2009,0,False,73.0,306.0,0,42.0,163.0,2,1981,1987,2009,28,22,0,0,12,1,leg_spin,Right-hand bat
"335997,2,08",9,0,"335997,2,08",124,32,4.0,0,0,20080426,1,4,4/26/2008,9,False,69.0,293.0,0,42.0,163.0,2,1980,1987,2008,28,21,0,0,8,1,leg_spin,Right-hand bat
"734040,1,03",10,0,"734040,1,03",73,384,3.0,0,0,20140524,2,1,5/24/2014,10,False,0.0,5.0,0,101.0,320.0,1,1987,1981,2014,27,33,0,0,3,0,pace,Left-hand bat
"336045,2,13",15,0,"336045,2,13",121,32,4.0,0,0,20080601,2,4,6/1/2008,15,True,69.0,293.0,1,63.0,256.0,2,1980,1977,2008,28,31,0,0,13,1,off_spin,Right-hand bat
"1082593,2,09",6,0,"1082593,2,09",432,336,4.0,0,0,20170407,12,0,4/7/2017,6,False,9.0,36.0,0,5.0,34.0,2,1988,1988,2017,29,29,1,0,9,1,leg_spin,Right-hand bat
"548355,2,01",8,3,"548355,2,01",15,236,1.0,0,0,20120502,1,3,5/2/2012,11,False,26.0,164.0,0,106.0,371.0,2,1985,1970,2012,27,42,0,0,1,0,pace,Right-hand bat
"598043,2,18",4,0,"598043,2,18",71,299,9.0,0,0,20130430,2,9,4/30/2013,4,False,1.0,15.0,0,118.0,341.0,2,1984,1980,2013,29,33,0,1,18,0,pace,Right-hand bat
"734034,2,20",5,0,"734034,2,20",35,362,5.0,1,1,20140522,2,10,5/22/2014,5,False,8.0,40.0,0,83.0,325.0,2,1991,1985,2014,23,29,0,0,20,1,off_spin,Right-hand bat
"548320,2,12",2,2,"548320,2,12",151,175,7.0,0,1,20120410,0,1,4/10/2012,4,False,3.0,16.0,0,76.0,256.0,2,1979,1990,2012,33,22,0,0,12,0,pace,Left-hand bat
"980908,1,16",0,0,"980908,1,16",316,136,10.0,0,1,20160410,0,5,4/10/2016,0,False,8.0,61.0,0,23.0,77.0,1,1977,1985,2016,39,31,0,0,16,1,leg_spin,Right-hand bat
"419156,2,10",3,0,"419156,2,10",256,6,2.0,0,0,20100412,7,1,4/12/2010,3,False,37.0,319.0,0,28.0,92.0,2,1978,1989,2010,32,21,0,0,10,1,off_spin,Right-hand bat
"829746,2,10",6,0,"829746,2,10",394,320,5.0,1,0,20150421,4,3,4/21/2015,6,False,47.0,181.0,0,6.0,33.0,2,1975,1988,2015,40,27,0,0,10,1,off_spin,Left-hand bat
"598021,2,18",5,0,"598021,2,18",321,31,6.0,1,1,20130416,3,0,4/16/2013,5,False,73.0,306.0,0,27.0,91.0,2,1981,1993,2013,32,20,0,1,18,0,pace,Right-hand bat
"548373,1,01",6,0,"548373,1,01",186,40,1.0,0,0,20120514,2,0,5/14/2012,6,False,106.0,597.0,0,46.0,182.0,1,1978,1986,2012,34,26,0,0,1,1,off_spin,Left-hand bat
"734042,2,07",4,0,"734042,2,07",391,46,1.0,0,0,20140524,10,0,5/24/2014,4,False,69.0,515.0,0,6.0,36.0,2,1987,1987,2014,27,27,0,0,7,0,pace,Right-hand bat
"1082624,1,19",8,0,"1082624,1,19",461,87,4.0,0,0,20170429,1,11,4/29/2017,8,False,39.0,238.0,0,4.0,18.0,1,1985,1994,2017,32,23,1,0,19,0,pace,Right-hand bat
"336045,1,04",12,1,"336045,1,04",32,17,1.0,0,0,20080601,4,2,6/1/2008,13,True,61.0,377.0,1,87.0,313.0,1,1971,1980,2008,37,28,0,0,4,0,pace,Left-hand bat
"729296,2,18",27,0,"729296,2,18",80,203,1.0,0,0,20140420,4,3,4/20/2014,27,True,7.0,73.0,1,74.0,237.0,2,1978,1984,2014,36,30,0,0,18,0,pace,Right-hand bat
"392209,2,01",3,0,"392209,2,01",14,27,1.0,0,0,20090501,1,3,5/1/2009,3,False,55.0,277.0,0,87.0,424.0,2,1975,1978,2009,34,31,0,0,1,0,pace,Left-hand bat
"501206,1,16",1,0,"501206,1,16",194,177,8.0,2,2,20110410,6,5,4/10/2011,1,False,4.0,22.0,0,143.0,432.0,1,1983,1983,2011,28,28,0,0,16,0,pace,Right-hand bat
"598017,2,10",10,0,"598017,2,10",83,23,4.0,0,0,20130413,1,2,4/13/2013,10,False,37.0,179.0,0,36.0,192.0,2,1986,1988,2013,27,25,0,1,10,1,off_spin,Right-hand bat
